EXTRA,DATA_TYPE,COLUMN_KEY,TABLE_NAME,COLUMN_NAME,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,NUMERIC_SCALE,TABLE_CATALOG,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_FT_BEING_DELETED,<blank>,<blank>,<blank>,<blank>,DOC_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,ID,varchar(193),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_FOREIGN,utf8,<blank>,NO,579,193
NEVER,varchar,<blank>,<blank>,FOR_NAME,varchar(193),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_FOREIGN,utf8,<blank>,NO,579,193
NEVER,varchar,<blank>,<blank>,REF_NAME,varchar(193),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_FOREIGN,utf8,<blank>,NO,579,193
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_FOREIGN,<blank>,<blank>,<blank>,<blank>,N_COLS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_FOREIGN,<blank>,<blank>,<blank>,<blank>,TYPE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
1,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,page_size,int(5),int,<blank>,select,<blank>,0,def,0,<blank>
2,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,buffer_pool_instance,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,pages_used,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,pages_free,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
5,19,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,relocation_ops,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_CMPMEM_RESET,<blank>,<blank>,<blank>,<blank>,relocation_time,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,value,varchar(18),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_FT_DEFAULT_STOPWORD,utf8,<blank>,NO,54,18
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLES,<blank>,<blank>,<blank>,<blank>,TABLE_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(655),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_TABLES,utf8,<blank>,NO,1965,655
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLES,<blank>,<blank>,<blank>,<blank>,FLAG,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLES,<blank>,<blank>,<blank>,<blank>,N_COLS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLES,<blank>,<blank>,<blank>,<blank>,SPACE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,enum,<blank>,<blank>,ROW_FORMAT,"enum('Redundant','Compact','Compressed','Dynamic')",def,6,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_TABLES,utf8,<blank>,YES,10,3
7,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLES,<blank>,<blank>,<blank>,<blank>,ZIP_PAGE_SIZE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,enum,<blank>,<blank>,SPACE_TYPE,"enum('Single','System')",def,8,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_TABLES,utf8,<blank>,YES,6,2
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_COLUMNS,<blank>,<blank>,<blank>,<blank>,TABLE_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_COLUMNS,utf8,<blank>,NO,192,64
3,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_COLUMNS,<blank>,<blank>,<blank>,<blank>,POS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_COLUMNS,<blank>,<blank>,<blank>,<blank>,MTYPE,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_COLUMNS,<blank>,<blank>,<blank>,<blank>,PRTYPE,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_COLUMNS,<blank>,<blank>,<blank>,<blank>,LEN,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,KEY,varchar(193),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_FT_CONFIG,utf8,<blank>,NO,579,193
NEVER,varchar,<blank>,<blank>,VALUE,varchar(193),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_FT_CONFIG,utf8,<blank>,NO,579,193
NEVER,varchar,<blank>,<blank>,USER,varchar(128),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,USER_STATISTICS,utf8,<blank>,NO,384,128
2,10,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,TOTAL_CONNECTIONS,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
3,10,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,CONCURRENT_CONNECTIONS,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,CONNECTED_TIME,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
def,21,<blank>,<blank>,NEVER,NO,select,information_schema,<blank>,<blank>,<blank>,<blank>,BUSY_TIME,double,double,<blank>,<blank>,<blank>,5,USER_STATISTICS,0,<blank>
def,21,<blank>,<blank>,NEVER,NO,select,information_schema,<blank>,<blank>,<blank>,<blank>,CPU_TIME,double,double,<blank>,<blank>,<blank>,6,USER_STATISTICS,0,<blank>
7,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,BYTES_RECEIVED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
8,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,BYTES_SENT,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
9,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,BINLOG_BYTES_WRITTEN,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
10,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_READ,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
11,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_SENT,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
12,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_DELETED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
13,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_INSERTED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
14,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROWS_UPDATED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
15,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,SELECT_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
16,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,UPDATE_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
17,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,OTHER_COMMANDS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
18,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,COMMIT_TRANSACTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
19,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ROLLBACK_TRANSACTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
20,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,DENIED_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
21,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,LOST_CONNECTIONS,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
22,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,ACCESS_DENIED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
23,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,EMPTY_QUERIES,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
24,20,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,TOTAL_SSL_CONNECTIONS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
25,19,<blank>,<blank>,NEVER,NO,information_schema,USER_STATISTICS,<blank>,<blank>,<blank>,<blank>,MAX_STATEMENT_TIME_EXCEEDED,bigint(21),bigint,<blank>,select,<blank>,0,def,0,<blank>
1,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,SPACE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(655),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_TABLESPACES,utf8,<blank>,NO,1965,655
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,FLAG,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,ROW_FORMAT,varchar(22),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_TABLESPACES,utf8,<blank>,YES,66,22
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,PAGE_SIZE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,ZIP_PAGE_SIZE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
7,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,FS_BLOCK_SIZE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
8,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,FILE_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
9,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_TABLESPACES,<blank>,<blank>,<blank>,<blank>,ALLOCATED_SIZE,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_VIRTUAL,<blank>,<blank>,<blank>,<blank>,TABLE_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
2,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_VIRTUAL,<blank>,<blank>,<blank>,<blank>,POS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_VIRTUAL,<blank>,<blank>,<blank>,<blank>,BASE_POS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,INDEX_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(64),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_SYS_INDEXES,utf8,<blank>,NO,192,64
3,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,TABLE_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,TYPE,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,N_FIELDS,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,PAGE_NO,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
7,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,SPACE,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
8,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_INDEXES,<blank>,<blank>,<blank>,<blank>,MERGE_THRESHOLD,int(11),int,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,THREAD_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,OBJECT_NAME,varchar(4000),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,12000,4000
NEVER,varchar,<blank>,<blank>,FILE,varchar(4000),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,12000,4000
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,LINE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
5,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,WAIT_TIME,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
6,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,WAIT_OBJECT,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,WAIT_TYPE,varchar(16),def,7,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,48,16
8,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,HOLDER_THREAD_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,HOLDER_FILE,varchar(4000),def,9,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,12000,4000
10,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,HOLDER_LINE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,CREATED_FILE,varchar(4000),def,11,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,12000,4000
12,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,CREATED_LINE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
13,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,WRITER_THREAD,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,RESERVATION_MODE,varchar(16),def,14,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,48,16
15,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,READERS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
16,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,WAITERS_FLAG,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
17,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,LOCK_WORD,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,LAST_WRITER_FILE,varchar(4000),def,18,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_SYS_SEMAPHORE_WAITS,utf8,<blank>,YES,12000,4000
19,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,LAST_WRITER_LINE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
20,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_SYS_SEMAPHORE_WAITS,<blank>,<blank>,<blank>,<blank>,OS_WAIT_COUNT,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(4000),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_MUTEXES,utf8,<blank>,NO,12000,4000
NEVER,varchar,<blank>,<blank>,CREATE_FILE,varchar(4000),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,INNODB_MUTEXES,utf8,<blank>,NO,12000,4000
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_MUTEXES,<blank>,<blank>,<blank>,<blank>,CREATE_LINE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
4,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_MUTEXES,<blank>,<blank>,<blank>,<blank>,OS_WAITS,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,VARIABLE_NAME,varchar(64),def,1,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,user_variables,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,VARIABLE_VALUE,varchar(2048),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,user_variables,utf8,<blank>,YES,6144,2048
NEVER,varchar,<blank>,<blank>,VARIABLE_TYPE,varchar(64),def,3,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,'',select,user_variables,utf8,<blank>,NO,192,64
NEVER,varchar,<blank>,<blank>,CHARACTER_SET_NAME,varchar(32),def,4,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,user_variables,utf8,<blank>,YES,96,32
1,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,SPACE,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
NEVER,varchar,<blank>,<blank>,NAME,varchar(655),def,2,<blank>,<blank>,information_schema,<blank>,utf8_general_ci,<blank>,NULL,select,INNODB_TABLESPACES_ENCRYPTION,utf8,<blank>,YES,1965,655
3,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,ENCRYPTION_SCHEME,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
4,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,KEYSERVER_REQUESTS,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
5,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,MIN_KEY_VERSION,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
6,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,CURRENT_KEY_VERSION,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
7,20,<blank>,<blank>,NEVER,YES,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,KEY_ROTATION_PAGE_NUMBER,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
8,20,<blank>,<blank>,NEVER,YES,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,KEY_ROTATION_MAX_PAGE_NUMBER,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,NULL,<blank>
9,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,CURRENT_KEY_ID,int(11) unsigned,int,<blank>,select,<blank>,0,def,0,<blank>
10,10,<blank>,<blank>,NEVER,NO,information_schema,INNODB_TABLESPACES_ENCRYPTION,<blank>,<blank>,<blank>,<blank>,ROTATING_OR_FLUSHING,int(1),int,<blank>,select,<blank>,0,def,0,<blank>
1,20,<blank>,<blank>,NEVER,NO,information_schema,INNODB_FT_DELETED,<blank>,<blank>,<blank>,<blank>,DOC_ID,bigint(21) unsigned,bigint,<blank>,select,<blank>,0,def,0,<blank>
1,10,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,GROUP_ID,int(6),int,<blank>,select,<blank>,0,def,0,<blank>
2,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,THREAD_CREATIONS,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
3,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,THREAD_CREATIONS_DUE_TO_STALL,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
4,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,WAKES,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
5,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,WAKES_DUE_TO_STALL,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
6,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,THROTTLES,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
7,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,STALLS,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
8,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,POLLS_BY_LISTENER,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
9,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,POLLS_BY_WORKER,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
10,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,DEQUEUES_BY_LISTENER,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
11,19,<blank>,<blank>,NEVER,NO,information_schema,THREAD_POOL_STATS,<blank>,<blank>,<blank>,<blank>,DEQUEUES_BY_WORKER,bigint(19),bigint,<blank>,select,<blank>,0,def,0,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,alumni,PRI,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,alumni,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,1500,500
NO,<blank>,designation,<blank>,varchar(500),varchar,alumni,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,1500,500
NEVER,varchar,<blank>,<blank>,company,varchar(500),def,4,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",alumni,utf8,<blank>,YES,1500,500
